Customer ID	Name	Date of Birth	Gender	Email	Phone Number	Address	Account Type	Account Number	Balance (USD)	Credit Score	Loan Status	Loan Amount (USD)	Transaction Frequency (per month)	Last Transaction Date
e5af962f	Douglas Smith	2000-04-19	Female	xrodriguez@perry.info	001-778-512-4144x9815	5090 Huber Ranch, East Rebekah, VA 55760	Savings	GB05GGBR49674486150944	8190.49	374	Closed	0.0	25	2024-08-30
c0061835	Makayla Bradford	1978-06-11	Male	tammyknox@gmail.com	001-661-725-4494	0941 Alejandro Estates, Russellland, CT 90183	Current	GB69FNWO27652878365470	25396.71	366	Default	10974.12	3	2024-08-02
fb4a451f	Michael Powers	1980-12-17	Male	gonzalesnicole@yahoo.com	001-595-624-1003	319 Nash Overpass Apt. 597, Port Richard, MT 88443	Current	GB65KFPR38588685758867	20994.21	564	Default	15094.41	23	2024-10-31
77ad5065	Gordon Walker	1989-07-22	Male	vrich@gmail.com	479-681-5897	4428 Tran Avenue, Jacquelineport, OR 85096	Fixed Deposit	GB54TELH53896388857146	41032.54	607	Active	25850.48	1	2024-12-03
51617b34	Tyler Gallegos	1956-05-06	Female	natasha05@benson.com	+1-550-428-8150x9981	3563 Katherine Spurs Apt. 742, Lake Jasmine, SC 61514	Current	GB97ACJJ69858653048811	43465.92	634	Active	21236.81	6	2024-04-29
0c03cdeb	Mrs. Robin Price	2000-07-28	Female	thomas18@thomas.com	315-589-3649x7823	957 Joyce Rue Suite 528, East Michele, MA 37221	Fixed Deposit	GB97NWRB08214830412273	41011.53	583	Default	30004.36	20	2024-07-08
4b3bb158	Stephanie Campos	1945-02-01	Female	stevensmith@santiago.net	+1-617-251-6283x6875	307 Martin Motorway, Kristineport, ND 86879	Fixed Deposit	GB04DOZM27309746463420	35052.08	468	Active	42980.88	22	2025-02-16
490b32f0	Adrienne Sanders	1990-10-22	Male	johnwagner@hotmail.com	773-996-8133x341	6650 Griffin Roads Suite 803, Roseland, AR 45549	Savings	GB98QFIH64065228337928	3965.46	511	Active	10158.07	3	2024-12-03
c450f082	William Boyle	1983-05-30	Male	erin01@gonzalez-smith.com	(461)995-3399	83183 Chung Fields Suite 318, New Lindsay, AL 06840	Savings	GB35FLZP33732523528077	29919.15	765	Default	0.0	29	2024-02-29
d59cae83	Caroline Hall	1955-05-13	Female	elizabethsmith@gmail.com	120.600.4651x25073	7348 Evans Shores Apt. 302, North Laurenhaven, MS 14443	Savings	GB15CLEY26174454981637	940.31	372	Default	45804.7	21	2024-02-23
954460b1	Melissa Cross	1955-09-28	Female	ksmith@thompson.net	599-090-6426x9198	0087 Thomas Harbor, Port Norma, CA 47242	Current	GB41CCSC45480199607356	26220.25	371	Default	0.0	1	2024-08-15
da836802	Terri Lewis	1962-06-23	Female	dtaylor@hotmail.com	686.349.4355	23353 Patricia Meadow Apt. 325, Port Mary, NC 25664	Current	GB05OOEK31388302138362	38980.59	781	Closed	0.0	24	2024-05-02
7735955c	Margaret Dunn	2004-11-23	Male	williamsjennifer@quinn.net	889-952-7847x6091	247 Harrison Cape Apt. 114, Toddborough, NE 40296	Savings	GB76MSBA38239645011698	36888.45	550	Active	0.0	15	2024-03-28
1f5d5b43	Carla Campbell MD	1966-01-02	Female	tracy38@martinez.org	(181)793-8350x6581	8880 Thompson Run Suite 486, East Brendaport, ID 33944	Fixed Deposit	GB30QOSV38325530895923	19284.5	657	Closed	0.0	2	2024-11-15
56e46d1d	Sarah Henry	1988-11-11	Male	nichole76@johnson.com	964-155-2710x07656	03887 Ford Knolls Apt. 601, Johnsonland, DE 07213	Savings	GB06XPNR89696765869433	17087.29	592	Default	5636.11	15	2024-12-18
a2f4802f	Ivan Harris	1987-01-15	Male	pricejames@gmail.com	127-705-8232	89577 Jessica Haven, Bullockchester, NV 40845	Savings	GB67UPSS83224078662528	2766.22	599	Default	16820.5	18	2024-05-07
d666c711	Brenda Garcia	1957-05-12	Male	debraturner@yahoo.com	001-975-992-9706x72432	90249 Campbell Square Suite 751, Mandyborough, ME 28536	Fixed Deposit	GB14CKYO75702632934486	47165.03	503	Default	0.0	3	2024-05-10
062639fc	Travis Lin	1980-05-29	Female	egriffin@shaw.info	001-838-832-9688	9145 Miller Dale, Harrischester, IA 54193	Fixed Deposit	GB27GFWY00034945342947	4694.58	483	Active	0.0	19	2024-07-18
44425c28	Chelsea Mcdonald	1991-02-14	Male	maria66@pham-perez.com	+1-068-742-8821x686	892 Aguilar Row Apt. 005, New Jillfort, AR 79525	Savings	GB69SQKS72172836931047	36286.9	800	Default	13822.3	11	2024-06-20
37ec8266	Kyle Brown	1962-11-07	Male	zbrown@yahoo.com	001-800-613-6450x714	PSC 3560, Box 4076, APO AP 65480	Fixed Deposit	GB32YIOL14962236460496	22619.83	384	Closed	2677.86	17	2024-09-23
32fb6d0b	Vincent Jackson	1978-08-23	Male	woodsjoshua@willis-davis.info	001-741-191-5772x3612	43126 Lopez Ridge, South Julieton, NV 62439	Savings	GB80JUJP46447390627291	8198.39	479	Closed	32892.79	10	2024-03-04
6a36a133	Brian Miller	1955-10-06	Male	jerry17@morgan.com	+1-874-440-9806	2128 Kramer Island Apt. 047, Wellsberg, GA 44996	Fixed Deposit	GB06JVUX69720993120759	48015.04	557	Default	0.0	18	2024-05-19
c9d303d2	Tamara Smith	1971-09-01	Female	kaiserjudy@hotmail.com	+1-778-827-4855	0124 Kyle Highway, Davidshire, LA 11679	Fixed Deposit	GB54TCTE56597625137178	2180.07	763	Default	0.0	14	2025-02-11
5f47f908	Rebecca Garza	1966-11-16	Male	johnstonmary@anderson.com	767.960.6301x117	45612 Andrews Junction, Port Robin, FL 51968	Fixed Deposit	GB14EQZB37215789468890	7476.45	484	Active	0.0	2	2024-12-25
4e07b3fe	Richard Gregory	1992-07-26	Female	heather41@yahoo.com	099-063-7186x01151	USCGC Harrison, FPO AE 67165	Current	GB15OADX29208778001413	1621.38	376	Closed	0.0	29	2025-01-24
987705c5	Brian Murray	1963-11-14	Male	hoganrichard@yahoo.com	(095)645-1134x4418	42699 Davis Junctions Suite 683, Khanland, IA 15462	Fixed Deposit	GB09XPHS10330166934760	30524.03	682	Default	0.0	7	2024-12-14
48051ecf	Christian Willis	1957-07-12	Male	katelyn76@campbell-yang.com	6818127008	9487 Hart Cape Apt. 891, Hicksbury, NM 70056	Savings	GB03UFIN19183461649523	44409.52	598	Active	0.0	22	2025-01-08
c8bc2f02	Brandi Smith	1953-04-27	Female	kathrynmurphy@huynh.info	(946)524-1335x7171	8019 Steven Fork Suite 766, Richardtown, IN 76998	Savings	GB83RQPK93371070875172	28672.13	341	Default	46340.84	29	2024-06-21
017d54eb	Andrew Lewis Jr.	1998-09-25	Male	yfoley@bates.com	544.697.9797	04126 Jose Corners, Elizabethside, MN 99671	Current	GB96EVHK09047181195674	19114.43	471	Default	0.0	19	2024-05-18
1b2fe3c4	Tiffany Branch	1958-11-14	Male	vanessajames@parker.net	001-840-595-4427x338	018 Jimenez Green Apt. 622, Brittanyview, LA 55693	Current	GB50LDUL03137038876059	12780.0	578	Default	46937.23	11	2025-02-22
4dbac2a9	John Murray	1948-05-24	Female	christopherholden@yahoo.com	+1-468-522-1480	Unit 9132 Box 2411, DPO AE 71751	Current	GB61UTLQ93900807468721	19879.78	495	Active	0.0	28	2024-08-30
880740a1	Lawrence James	1977-11-03	Male	lesliebrown@may-parker.net	718-996-5483x050	679 Thompson Junction Suite 508, Port Maryshire, RI 37864	Savings	GB63IEGJ27437001730049	26076.14	554	Default	36219.63	24	2024-04-13
0f913c0a	Betty Ford	1994-06-03	Female	christopheranthony@gmail.com	+1-944-463-7152x6279	835 Sherri Trafficway Suite 716, Port Stephenfurt, RI 87401	Fixed Deposit	GB89CHOX31202405506855	11704.9	711	Closed	2464.87	14	2024-06-13
cffa635f	Ryan Wright	1955-03-07	Male	kevin35@gmail.com	001-512-837-0604	5920 Sandra Locks Suite 888, Port Gabrielle, DE 52387	Current	GB32MAKW70970375606050	7374.61	711	Active	0.0	17	2024-12-24
e40043dc	April Hendricks	1956-01-15	Female	arthur01@yahoo.com	001-352-896-1551x8914	782 Richard Trace, North Josephport, HI 14022	Current	GB27WPMV84720480947596	23993.6	776	Default	0.0	17	2024-12-10
1cea3f23	Emily White	1968-05-03	Female	brian22@crawford-beard.biz	372-448-8969x89828	4820 Melissa Drives Suite 077, West Jenniferhaven, UT 80674	Fixed Deposit	GB29SAOQ91197330303935	25255.59	636	Active	4813.3	21	2024-10-04
f73b5ae0	Wendy Padilla	1973-07-29	Male	debbie89@gmail.com	699.147.1432x58024	3067 Stevens Union Suite 699, South Lisa, KS 44863	Fixed Deposit	GB58NLGP52590691876508	15202.43	458	Default	0.0	10	2024-10-27
f3a23421	Wendy Brown	1977-12-27	Male	randalljohnson@yahoo.com	+1-673-295-7504	2042 Nunez Hill, Johnstonside, MT 27874	Current	GB76ZQTU90047748938188	45542.54	838	Active	0.0	17	2024-06-24
5794a648	Daniel Lewis	1993-05-16	Male	whitneyball@gmail.com	401-844-7852x4241	8421 Daniel Camp, South Jeff, ME 30832	Current	GB75JBTY29735750741621	27061.87	337	Active	0.0	10	2024-08-04
e70d3018	Alexa Wilson	1955-05-07	Male	awalker@jones.com	(168)117-7360	70600 Kimberly Lakes, New Tracyland, IA 81039	Current	GB84PVFC68869281810676	27771.34	596	Closed	0.0	2	2024-04-14
7f5eba47	Jacqueline Flynn	1948-10-18	Female	ysanchez@smith.com	+1-577-771-9503x48456	378 Michael Ways, Parkerborough, ME 78116	Fixed Deposit	GB20QAUD26640345389634	14737.91	653	Closed	0.0	11	2024-06-20
95513aab	David Guzman	1980-02-06	Male	mmason@yahoo.com	(554)891-9276	Unit 4983 Box 0530, DPO AP 60932	Fixed Deposit	GB82FIZA79573955662228	42106.11	546	Closed	0.0	2	2024-07-19
349f1464	Beverly Mcbride	1966-04-20	Female	andersontiffany@james.com	+1-125-746-8425x8701	16272 Henry Lake Suite 749, North Douglashaven, TX 27310	Savings	GB64GMBF83801781924126	12393.71	470	Active	0.0	23	2024-10-04
98604d74	Anthony Vazquez	1986-05-12	Male	emmaterry@yahoo.com	227.889.3462	8875 Reed Plains, Lake Andrew, WI 82142	Fixed Deposit	GB50ESJP21541870087922	23811.16	302	Default	0.0	28	2024-05-29
1456b061	Elizabeth Gallegos	1982-02-21	Male	walkerjessica@yahoo.com	029-007-5017x426	08032 Sparks Ford Apt. 783, Lake Troybury, DC 20780	Current	GB50LBMX03797696008093	45833.11	404	Closed	0.0	8	2024-07-01
2bb3defe	Danielle Grant	1955-07-07	Male	cheryl35@downs.info	475-076-6882x07743	Unit 4327 Box 7511, DPO AE 51824	Fixed Deposit	GB23SXAJ43382987317399	5302.51	671	Active	40603.86	26	2024-12-31
84ca2fdb	Christopher Hernandez	1995-05-28	Female	thomasdudley@reynolds.com	092.696.4021x492	714 Johnson Key Apt. 414, North Aaron, GA 92537	Fixed Deposit	GB56WOWB74031206347166	15844.04	565	Closed	0.0	24	2024-03-03
a09610fc	Melissa Williamson	1991-03-09	Female	mossjennifer@becker-hernandez.com	(060)023-5377x982	304 Brenda Stream Apt. 133, Guerreroview, IA 37886	Fixed Deposit	GB86USUG68150173658670	40058.49	808	Closed	19234.4	6	2024-10-30
f3de86b4	Sabrina Chambers	1977-06-01	Male	anthony80@yahoo.com	9891372199	75928 Jenkins Crest Suite 613, Cohenburgh, NH 43426	Current	GB03MCDZ95705579299588	37321.59	447	Default	0.0	10	2024-05-27
861a1ffc	Mary Jenkins	1964-03-30	Female	emily46@pollard.com	454-260-9475	45668 Marco Plain Suite 826, Kevinberg, AL 32538	Current	GB45DLWQ73619255026452	16645.33	792	Closed	23734.52	13	2024-11-20
bf1e44ba	Christopher Vargas	1951-05-16	Female	taylorluna@yahoo.com	449.683.6180x80704	Unit 5793 Box 1890, DPO AP 90005	Current	GB53RLQG39126759769212	19044.26	495	Active	47614.48	16	2024-10-19
ad118c1e	Thomas Smith	1969-02-13	Male	ckeller@gmail.com	571-470-5266	037 Fox Lodge, North Davidshire, MT 68175	Fixed Deposit	GB91GUGT41418597785311	10286.94	563	Closed	43584.98	2	2024-05-16
1e5caffd	Sharon Brown	1951-09-28	Male	steven93@yahoo.com	(607)737-0163x2423	PSC 5357, Box 0946, APO AP 08073	Current	GB16EDVZ67343819431382	32998.05	499	Default	12946.65	14	2024-05-29
ef17001d	Alexis Wright	1998-10-24	Female	jamesthomas@hernandez.biz	001-252-634-1690x10741	9717 Anthony Well Suite 215, Lewischester, SC 57841	Fixed Deposit	GB26CYDZ30839596257575	29621.64	699	Closed	42574.17	10	2025-02-09
52b2ad8a	Ashley Chavez	1979-04-06	Female	mercercarol@gmail.com	718-556-9544	1278 Jamie Garden, Nicoleton, UT 62102	Savings	GB57SMOD88345663848772	25717.98	658	Active	12699.22	29	2024-09-24
1bfeb43c	Ronald Ellison	1959-10-27	Male	huynhdavid@gmail.com	761.569.9961x8601	742 Chavez Hollow, Pughfort, FL 35787	Current	GB41YNUN22829013397774	44531.59	613	Active	49700.59	24	2024-07-13
896b6e5f	Kelly Kim	1993-07-14	Male	shelly13@hall.biz	362.285.7228	42967 Thomas Springs, Johnsonberg, ME 44016	Fixed Deposit	GB11TPDM65900298721708	1898.64	636	Default	40880.74	6	2024-11-29
d2216695	Stephanie Hunter	1993-12-25	Female	christopherobrien@warren-ortega.com	+1-412-686-6151x173	46578 Scott Villages, Kathrynberg, CO 90124	Fixed Deposit	GB60SMWW79701449389125	27904.24	772	Closed	0.0	14	2024-09-18
9981a72f	Steven Harris	2006-12-01	Female	zwalker@smith.net	+1-872-087-5606	0536 Richard Route Apt. 666, Brownchester, ID 78992	Fixed Deposit	GB67JQIN90003539172098	33488.75	402	Default	0.0	27	2024-08-24
986c0c60	Bruce Hansen	1974-05-02	Female	danielle49@yahoo.com	001-072-081-3406x85586	79477 Ruth Alley Apt. 887, Johnsonchester, AL 44914	Fixed Deposit	GB60HRRJ03958444496938	30931.18	723	Default	24053.58	24	2024-08-06
ecf93670	Richard Hughes	1997-07-29	Female	michelle66@hotmail.com	(139)691-4857x688	1107 Darren Center Apt. 145, North Sandra, MO 17217	Savings	GB33ODZX76833800798115	24229.77	677	Default	21044.54	5	2024-09-10
77172475	David Ballard	1960-06-06	Male	khanelizabeth@gonzalez.com	275.571.8777x0069	0906 Nicole Inlet, East Heatherside, LA 46109	Savings	GB62OKLO74510828926593	26396.41	367	Active	26960.49	15	2025-01-15
b55d5026	Kiara Walsh	1959-05-11	Female	marthamccullough@ramirez.com	808.268.1557	86443 John Village, East Robynberg, AZ 88596	Current	GB85EJGQ03025443778090	26918.4	344	Closed	20730.84	4	2024-08-26
6db01a85	Charles Johnson	1986-10-06	Male	vpearson@hotmail.com	(259)711-3322x9350	990 Tasha Junction Suite 266, Lake Austinland, CA 68817	Current	GB35ULQR61824213762427	28284.86	369	Default	0.0	28	2025-02-16
153d488c	Kenneth Hampton	2004-06-25	Female	omiller@krueger-schneider.org	(383)096-9229x13455	2291 Michael Vista, Lake Theresaville, GA 38343	Savings	GB07HAAM18869387092253	34023.93	737	Default	0.0	20	2024-04-04
430ab74f	Maria Hansen	1944-09-22	Male	fishernicholas@gmail.com	(227)704-9109x05014	1186 Williams Springs, Lake Jasonburgh, WV 94829	Current	GB04FHCG04409817106357	21760.24	387	Closed	0.0	11	2024-05-03
0a25e5f7	Willie Johnston	1994-03-07	Male	melissalee@hotmail.com	(545)746-0796	3210 Travis Ville, Herringhaven, CO 46496	Current	GB05PEVH05237149791668	19521.09	783	Closed	0.0	11	2025-01-06
d7a5f7d7	Thomas Love	2005-12-24	Female	gjackson@gmail.com	9243314873	1689 Lawrence Radial Apt. 439, New David, CO 52456	Fixed Deposit	GB37WYHX36964331651909	49247.1	573	Default	0.0	11	2025-01-30
0fcf4164	Kelli Scott	1969-05-22	Male	rebeccaperry@hotmail.com	189-539-5655	58900 Diaz Plaza Suite 096, South Trevor, TX 53100	Savings	GB06ZRJG09621399618458	27303.2	457	Closed	39709.75	25	2024-06-06
2a6e6b29	Lauren Fisher	1988-04-15	Female	sabrinabarnes@gmail.com	093.856.2039x646	553 Rodriguez Coves, Loganside, LA 77771	Savings	GB16GIYA57553089753848	13043.85	629	Closed	23175.48	13	2024-03-17
f5c54a2b	Shawna Mitchell	1983-12-15	Male	mrussell@hotmail.com	925.862.9266x3891	8800 Mays Points, Lewishaven, SD 64499	Current	GB67CVQM33928151246038	42590.19	735	Closed	0.0	9	2024-12-10
830b8cfd	Dennis Colon	1975-03-24	Male	goodwindustin@gmail.com	001-821-127-7417	208 Matthew Falls, Crystalmouth, NV 78767	Savings	GB15QGJT86257698877425	16095.29	750	Default	20842.72	6	2024-04-22
22d24d14	Darlene Perez	1955-02-13	Male	holmesmark@thompson.com	518.401.1574x17446	913 Bruce Path Suite 707, Port Lisa, IN 21722	Savings	GB95QHMT77249505738374	39896.14	789	Active	0.0	24	2024-12-28
8f2ffe69	James Chambers	1996-02-08	Male	nhanna@mcdowell.com	+1-547-717-5830x047	15095 Alisha Drives, Bernardstad, LA 42847	Fixed Deposit	GB32EMVX61562287256615	23123.43	679	Closed	0.0	11	2024-10-28
1058526e	Christopher Medina	1966-09-12	Female	mmontgomery@yahoo.com	(053)181-8840	581 Cory Dale, Johnsonberg, AZ 61185	Fixed Deposit	GB95FHET91698851490489	24423.3	313	Default	7377.95	3	2024-12-24
45b4e1f7	Kimberly Silva	1974-04-01	Male	joyce63@gmail.com	582-667-2665	6606 Dana Center, East Scottshire, GA 71224	Current	GB98MVXW43857930943437	13071.47	429	Closed	2451.87	21	2024-08-10
bba96650	Heather Ross	1980-06-15	Male	jackvasquez@hatfield-baldwin.info	874-693-2601x10541	88831 Craig Spurs, Gibsonside, IL 95625	Savings	GB54YJIL72144210835197	46997.84	546	Active	16044.82	5	2024-08-07
093bf9ff	Natasha Abbott	1951-12-20	Male	karencampbell@yahoo.com	+1-165-217-6066x67002	2231 Flores Throughway, West Leahhaven, MI 31060	Savings	GB54FTCV13296691134153	48072.18	481	Closed	0.0	12	2025-01-06
dde8c6c6	Cathy Williams	1951-04-26	Female	holtlisa@combs.com	(247)867-8374x4992	792 Dalton Brook, Lake Justin, AR 45928	Fixed Deposit	GB18SBLA94825178254409	36647.43	495	Active	0.0	13	2024-03-07
a501cb2c	Tiffany George	1947-01-10	Male	clementschristina@wilson.com	001-515-651-3801x70688	0196 Derrick Lakes, North Cynthia, LA 69691	Savings	GB72ORHO27536845261043	32394.47	601	Default	0.0	17	2024-10-28
147fa935	Tiffany Jones	2001-04-10	Female	blairkimberly@mosley.org	518.711.3568x35500	833 Timothy Manors Apt. 204, Doyleland, ND 99240	Savings	GB37PKAO94309114567480	10243.81	754	Active	0.0	25	2024-11-23
3aeae29b	Joseph Scott	1951-07-17	Female	nicholaslopez@hotmail.com	558-149-0540x8422	174 Valdez Circle, Adamborough, OR 21246	Current	GB23RHBX16158602276731	30417.38	378	Closed	0.0	3	2024-06-13
297c8b40	Melissa Gibson	1947-12-12	Male	kylestrickland@duncan.net	001-251-213-8655x86759	81352 Nathan Streets Apt. 129, Travisberg, CT 51929	Fixed Deposit	GB66PIXK54231940190245	48308.22	425	Closed	0.0	26	2025-01-25
97915541	Mark Charles	1983-12-01	Female	christopher21@riddle.com	001-281-816-7228x6782	95425 Williams Springs Apt. 322, Alanland, CO 96175	Fixed Deposit	GB62FSGT84577594859119	8953.68	485	Default	0.0	25	2024-08-18
95bf1c9a	David Medina	1948-04-17	Male	michaelmoore@yahoo.com	(383)309-7180x539	87358 Lisa Trafficway Suite 010, East Michael, MS 05398	Fixed Deposit	GB83XARH65972031505132	1649.39	381	Closed	0.0	1	2024-03-01
ba451db0	Mr. Timothy Ward MD	1986-08-15	Male	charlesmartinez@howard-spence.com	295-818-0779x414	905 Lopez Way Suite 317, Lake Kelseyshire, CO 39213	Fixed Deposit	GB69CTKD56158756935888	37763.46	379	Closed	19556.83	17	2024-07-01
04cbe5ef	Sarah Martin	1976-07-29	Female	rachel56@stevenson-anderson.biz	684-526-9602	374 Sean Track Apt. 051, Lake Phillip, NY 34517	Fixed Deposit	GB83FJBY26530935467072	7145.73	611	Active	30006.61	11	2024-04-04
ecd8d79c	Valerie Stevenson	1970-05-02	Male	nortonerica@knapp.net	816.442.7489x8034	17278 Travis Ports Suite 696, South Edward, FL 15750	Fixed Deposit	GB92ZDOH26960597698332	44482.44	307	Active	17291.52	29	2024-09-20
56c2a293	Julia Jenkins	1996-05-12	Female	lkhan@woods-abbott.com	001-778-552-6915x02144	0795 Wilson Hill Apt. 522, Lake Michele, VA 23494	Savings	GB25ADMD91446713524904	11617.67	756	Active	18236.08	9	2024-03-12
4d52907e	Ronald Preston	1998-06-19	Male	deborahholmes@hall-williams.org	(362)534-6911x1315	5130 Phillip Keys Suite 263, Jefferychester, FL 74982	Fixed Deposit	GB03OXLI03922612498009	47778.35	339	Default	0.0	21	2024-08-16
e0cd8b43	Yvette Bishop	1983-09-23	Female	brownnicole@peters.com	+1-446-928-3611x64724	86966 Blackwell Hill, New Susanside, SC 17912	Current	GB22FVPL48205134746335	18806.07	838	Default	0.0	18	2024-08-16
bb2081fd	Jeffrey Benton	1980-05-09	Female	michael27@olsen.com	1679055710	995 Leah Bypass Apt. 934, Hallton, NY 09894	Current	GB52EOAY23670806561059	8331.91	588	Default	24112.98	29	2024-11-08
b8144d1a	Janet Cruz	1969-02-23	Male	claytonbrittney@hotmail.com	+1-042-800-6573	67797 Cheryl Light, Chavezmouth, AZ 82829	Current	GB75TAPR32492469222828	4118.34	811	Closed	38436.72	26	2024-04-10
63259d03	Aaron Shelton	1991-06-18	Male	erinneal@hotmail.com	9866548189	03197 Ronnie Landing Suite 255, South Ashley, DE 41451	Current	GB78VKKN39579072332297	24316.02	488	Default	38816.91	18	2024-05-03
a9b743b8	Emily James	1990-08-19	Female	mackrobert@hotmail.com	876.993.3555	83522 Terrell Crossing Suite 060, Melissatown, TN 52038	Savings	GB70AKEL29244812214812	7165.24	446	Active	0.0	22	2024-09-03
11349bbf	Daisy Underwood	1989-10-19	Male	nicholas78@yahoo.com	(291)744-9126	089 Barbara Shore Apt. 544, South Mark, MI 72203	Savings	GB45MPGO05881092803273	21167.98	328	Default	17021.02	28	2024-05-03
5a373664	Sara Higgins	1953-03-19	Female	kathleen32@turner.org	158-222-9778x45976	591 Perez Circles Suite 347, West Michelle, IA 75724	Current	GB56LEYN95343916262951	6059.54	834	Active	9780.78	29	2024-11-13
d50ef36a	Angel Garcia	1959-09-23	Male	phowell@morris.com	001-746-451-6248	22572 Robin Terrace, South Matthewberg, MN 45332	Fixed Deposit	GB27CSYE83254804381173	27188.15	543	Closed	45398.24	8	2025-01-06
328e1622	Michael Walker	1959-11-06	Female	jcarter@washington.com	153.472.9619x84801	55931 Ronald Park, Bonniestad, OH 63326	Fixed Deposit	GB87GBCQ64940813168820	8646.34	513	Active	0.0	26	2024-08-19
17e3c190	Dr. Megan Johnston	1954-02-07	Female	jessicahansen@rogers.com	001-610-711-1106x321	1183 Mueller Estates Suite 290, Lake Kathryn, CT 35132	Current	GB96DVEY90561158223950	24192.49	337	Default	1907.03	17	2024-12-26
5c048f94	Isabel Taylor	1990-06-03	Male	kristinjohnson@ramirez-greene.info	001-408-032-3662x37237	002 Michael Walks Apt. 747, Juanhaven, CA 16148	Fixed Deposit	GB58DWST59943265758538	26697.52	619	Active	18775.52	10	2024-04-04
9edb4a9e	Julie Jones	1953-02-16	Female	mckayerica@yahoo.com	9552167333	280 Teresa Springs Apt. 712, Crawfordbury, WI 59925	Current	GB26WJGX74928867960978	35284.14	334	Active	11604.05	23	2024-06-06
4df9f243	Jaclyn Wright	1997-03-25	Male	lesterjustin@gmail.com	071-281-5680	684 Kendra Hollow, Kristineville, SD 50559	Savings	GB68YUJT63200817473809	659.24	636	Active	0.0	9	2024-10-16
53c91ba4	Michael Walker	1947-01-17	Female	eortiz@hughes.com	+1-454-708-3879x19561	3674 Bailey Inlet, Austinview, NE 17439	Current	GB87YGTP61244916623205	28504.48	566	Default	17048.09	12	2024-10-30
0e182fa3	Rebekah Brown	1975-01-16	Female	scarroll@yahoo.com	583.307.0339x5630	28045 Ryan View, South Timothymouth, AR 17384	Current	GB73GGID31444486584384	47093.86	553	Closed	47369.7	24	2024-07-21
2e352abf	Sean Harris	1960-06-24	Female	tuckerkylie@hester.com	001-689-544-0560	5705 Dominique Pike, Haleburgh, RI 73872	Savings	GB57RJTO87608955773340	17616.07	318	Closed	0.0	9	2024-03-07
3d2c623d	Morgan Cohen	1945-07-20	Male	vphillips@clarke.com	+1-018-736-3171x11958	PSC 1201, Box 8987, APO AA 96270	Fixed Deposit	GB02EURU39116020947101	9052.06	458	Active	0.0	7	2024-08-14
1f3ce590	Jasmine Brown	1973-09-09	Male	darrylwatson@landry-grant.com	+1-984-812-9308x1925	1501 Andrew Wells Apt. 174, Williamsstad, NE 02124	Savings	GB70HYEV91365607238782	48776.06	667	Closed	0.0	5	2024-03-13
80adc1b1	Kristin Callahan MD	1982-08-25	Female	gsingleton@gmail.com	996-623-9239	716 Alex Mountains, East Michael, MA 91175	Current	GB51ZYGE20258477175662	10480.86	486	Default	22878.92	6	2024-05-04
07870d04	James Logan	1965-05-27	Male	caitlinanderson@christian.net	001-342-138-5246x002	26767 Tina Plaza Suite 920, North Loriland, CO 48416	Current	GB65DSAB35694045845993	43918.23	332	Closed	0.0	4	2024-04-02
c22a2c5a	Brittany Bailey	1954-09-01	Male	jonesmargaret@gmail.com	930-207-2207	283 Regina Flat, Port Micheleside, WV 28492	Fixed Deposit	GB80LDPO36202880100042	39183.77	526	Default	0.0	18	2024-10-01
c0c533f9	Summer Flores	1995-11-20	Female	nicholashamilton@hotmail.com	001-918-672-5029x6336	1505 Nancy Lake Apt. 078, New Anne, MS 42610	Current	GB65KAOV22047593758336	19134.32	780	Active	0.0	22	2024-08-19
4b42a1f0	Michelle Escobar	1960-04-24	Female	mgreene@stephenson.com	+1-517-226-3773x13268	83081 Elizabeth Port, Donnachester, OH 65729	Fixed Deposit	GB87XXRE32834645525140	38280.2	740	Active	0.0	21	2024-06-06
cdd35aad	Robert Olsen	1964-05-03	Male	munozgail@gmail.com	+1-955-932-9184x324	9620 Cordova Junction Apt. 908, Ramseyton, NH 56580	Fixed Deposit	GB19WUTJ69736862177685	40383.59	689	Active	0.0	20	2024-07-02
adb255f8	Joshua Clark Jr.	1985-11-25	Male	fbowen@thomas.org	001-816-807-4486x4602	PSC 9385, Box 0591, APO AP 35683	Current	GB12MNTE78320324169237	32539.72	476	Closed	0.0	21	2024-06-11
a8646e7b	Alex Jensen	1999-04-05	Male	eric85@yahoo.com	(942)084-6038	4140 Michael Walk Apt. 851, Grayburgh, OR 98828	Current	GB10WDGZ67869785551589	5654.73	424	Active	0.0	17	2024-05-25
528cbfa5	Juan Mcguire	1986-05-15	Male	cindy95@gmail.com	(258)277-6001x194	614 Vincent Square, Duartefort, VT 28726	Savings	GB96DYXJ91560663771958	10274.57	701	Closed	22904.31	27	2025-02-21
fc334408	George Newman	1944-03-12	Male	qyoung@maddox.org	(279)587-2552	19561 Sheila Mount, Karenbury, DC 84350	Current	GB32RPQL33559741736700	16211.5	727	Closed	18080.97	24	2024-06-11
87550850	Amy Dunn	1997-08-18	Female	yheath@yahoo.com	001-482-824-9399x89494	4324 Brian Ridge, Mendozamouth, DE 86879	Fixed Deposit	GB68IERO85240350840175	47044.95	617	Active	0.0	15	2024-07-10
d8ec903b	Jillian Shields	1998-04-19	Male	justin17@yahoo.com	796.908.4869	191 Justin Mount, South Melissaport, NH 29708	Savings	GB07GCOJ81823054665324	18753.24	764	Closed	0.0	28	2025-01-28
